,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_solver,params
21,0.8658452349275695,0.8661318168598356,0.8472773556183981,0.8609439490603514,0.8563265378736782,0.8488688328805777,0.8631222630025278,0.8518492002433402,0.8545991619311805,0.8664492290355087,0.8581412507163271,0.00695941737083576,1,0.9374005317687988,0.04836744456078606,0.0034584283828735353,0.0027050411278274353,1.0044942234623874e-06,sag,"{'C': 1.0044942234623874e-06, 'solver': 'sag'}"
22,0.8658448481773234,0.8661310433593435,0.84727812911889,0.8609424020593678,0.856326924623924,0.8488680593800857,0.8631199410534528,0.8518488132518278,0.8545980009566431,0.8664441981458462,0.8581401287229156,0.00695852320229715,1,1.1757113933563232,0.0648520681766531,0.00289309024810791,0.00029933893169349743,1e-06,saga,"{'C': 1e-06, 'solver': 'saga'}"
23,0.8658394336738797,0.8661198276022104,0.8472773556183983,0.8609431755598598,0.8563238306219563,0.8488672858795938,0.8631168451213528,0.8518492002433403,0.854601870871768,0.8664414892052587,0.8581379239239114,0.006956195117055197,1,0.31928942203521726,0.03456366775397934,0.003715777397155762,0.002583817416062868,1e-06,liblinear,"{'C': 1e-06, 'solver': 'liblinear'}"
24,0.8658448481773235,0.8661318168598356,0.8472765821179062,0.8609435623101056,0.8563257643731861,0.8488699931313157,0.8631222630025278,0.8518492002433402,0.854598774939668,0.8664496160270212,0.8581411346768204,0.006959411206771443,1,0.9362772226333618,0.05784241210952736,0.002699470520019531,0.0009827984939834921,1e-06,sag,"{'C': 1e-06, 'solver': 'sag'}"
25,0.8658448481773234,0.8661310433593435,0.84727812911889,0.8609424020593678,0.856326924623924,0.8488680593800857,0.8631199410534528,0.8518488132518278,0.8545980009566431,0.8664441981458462,0.8581401287229156,0.00695852320229715,1,1.1750182390213013,0.03543510469628211,0.00197756290435791,0.0016678483940424202,1e-06,saga,"{'C': 1e-06, 'solver': 'saga'}"
26,0.8646532706694801,0.8647414497255621,0.8471296170244363,0.8595296034108278,0.8549945700265467,0.849342215181649,0.8626191740362751,0.8505102096100827,0.8539192178437143,0.8650955327247762,0.8572533886814454,0.006580853854770337,1,0.6221752166748047,0.05787552162140365,0.00356144905090332,0.001606354333182656,9.987688313525823,liblinear,"{'C': 9.987688313525823, 'solver': 'liblinear'}"
27,0.8658448481773235,0.8661318168598356,0.8472765821179062,0.8609435623101056,0.8563257643731861,0.8488699931313157,0.8631222630025278,0.8518492002433402,0.854598774939668,0.8664496160270212,0.8581411346768204,0.006959411206771443,1,0.939262580871582,0.05381571715870925,0.0035519838333129884,0.0012558316056118079,1e-06,sag,"{'C': 1e-06, 'solver': 'sag'}"
28,0.86465520442071,0.8647402894748242,0.8471311640254202,0.8595299901610737,0.8549968905280223,0.8493426019318948,0.8626199480193,0.8505109835931077,0.8539211528012768,0.8650951457332637,0.8572542397345856,0.006580428242825271,1,1.6554637908935548,0.09101200248430298,0.0034781932830810548,0.0026882138940055892,9.986523411773483,saga,"{'C': 9.986523411773483, 'solver': 'saga'}"
29,0.8646532706694802,0.864741836475808,0.8471303905249283,0.8595284431600898,0.8549937965260546,0.8493453091836167,0.8626226569598876,0.8505098226185703,0.8539192178437142,0.8650970806908264,0.857254085063623,0.006580901460597103,1,3.7281715154647825,0.12421568358439847,0.0019980907440185548,0.0014106512341699273,9.995747212120145,sag,"{'C': 9.995747212120145, 'solver': 'sag'}"
30,0.8646532706694801,0.8647414497255621,0.8471296170244363,0.8595296034108278,0.8549945700265467,0.849342215181649,0.8626191740362751,0.8505102096100827,0.8539192178437143,0.8650955327247762,0.8572533886814454,0.006580853854770337,1,0.6392753601074219,0.057780580007242746,0.0017561674118041991,0.001214729433717678,9.928666565086166,liblinear,"{'C': 9.928666565086166, 'solver': 'liblinear'}"
31,0.86465520442071,0.8647402894748242,0.8471311640254202,0.8595299901610737,0.8549968905280223,0.8493426019318948,0.8626199480193,0.8505109835931077,0.8539211528012768,0.8650951457332637,0.8572542397345856,0.006580428242825271,1,1.6431939840316772,0.03285096984219087,0.002505326271057129,0.0015156059399079032,9.998898438569544,saga,"{'C': 9.998898438569544, 'solver': 'saga'}"
32,0.8658402071743718,0.8661198276022105,0.8472769688681523,0.8609416285588758,0.8563242173722023,0.8488680593800857,0.8631168451213529,0.8518495872348528,0.8546007098972306,0.8664414892052587,0.8581378465400508,0.006956189639327416,1,0.39283339977264403,0.03548200567203077,0.00418550968170166,0.0018279534736130646,1.0064278718811237e-06,liblinear,"{'C': 1.0064278718811237e-06, 'solver': 'liblinear'}"
33,0.8658448481773234,0.8661310433593435,0.84727812911889,0.8609424020593678,0.856326924623924,0.8488680593800857,0.8631199410534528,0.8518488132518278,0.8545980009566431,0.8664441981458462,0.8581401287229156,0.00695852320229715,1,1.2414814233779907,0.051021102207454636,0.003028726577758789,0.0010439899856958697,1e-06,saga,"{'C': 1e-06, 'solver': 'saga'}"
34,0.8646532706694802,0.864741836475808,0.8471303905249283,0.8595284431600898,0.8549937965260546,0.8493453091836167,0.8626226569598876,0.8505098226185703,0.8539192178437142,0.8650970806908264,0.857254085063623,0.006580901460597103,1,3.857263469696045,0.08697991162308273,0.003490853309631348,0.0006691194553291989,9.987637990408508,sag,"{'C': 9.987637990408508, 'solver': 'sag'}"
35,0.8658394336738797,0.8661198276022104,0.8472773556183983,0.8609431755598598,0.8563238306219563,0.8488672858795938,0.8631168451213528,0.8518492002433403,0.854601870871768,0.8664414892052587,0.8581379239239114,0.006956195117055197,1,0.31641199588775637,0.01632690838545022,0.003850865364074707,0.0017103101873044875,1e-06,liblinear,"{'C': 1e-06, 'solver': 'liblinear'}"
36,0.8646532706694801,0.8647414497255621,0.8471296170244363,0.8595296034108278,0.8549945700265467,0.849342215181649,0.8626191740362751,0.8505102096100827,0.8539192178437143,0.8650955327247762,0.8572533886814454,0.006580853854770337,1,0.661983585357666,0.06893874198419433,0.0038496017456054687,0.0019389302670992912,9.990380434046264,liblinear,"{'C': 9.990380434046264, 'solver': 'liblinear'}"
37,0.86465520442071,0.8647402894748242,0.8471311640254202,0.8595299901610737,0.8549968905280223,0.8493426019318948,0.8626199480193,0.8505109835931077,0.8539211528012768,0.8650951457332637,0.8572542397345856,0.006580428242825271,1,1.6341113328933716,0.03385328392542918,0.0021973133087158205,0.0011628073487375428,9.977232111433507,saga,"{'C': 9.977232111433507, 'solver': 'saga'}"
38,0.8658448481773235,0.8661318168598356,0.8472765821179062,0.8609435623101056,0.8563257643731861,0.8488696063810697,0.8631222630025278,0.8518492002433402,0.854598774939668,0.8664496160270212,0.858141095996985,0.006959462735790714,1,0.9218643188476563,0.05914410496643099,0.002394223213195801,0.0012774788890997626,1.0002106515942599e-06,sag,"{'C': 1.0002106515942599e-06, 'solver': 'sag'}"
39,0.8658448481773234,0.8661310433593435,0.84727812911889,0.8609424020593678,0.856326924623924,0.8488680593800857,0.8631199410534528,0.8518488132518278,0.8545980009566431,0.8664441981458462,0.8581401287229156,0.00695852320229715,1,1.1630913496017456,0.044517841395395934,0.002118039131164551,0.0012215267512053823,1e-06,saga,"{'C': 1e-06, 'solver': 'saga'}"
40,0.8646532706694802,0.864741836475808,0.8471303905249283,0.8595284431600898,0.8549937965260546,0.8493453091836167,0.8626226569598876,0.8505098226185703,0.8539192178437142,0.8650970806908264,0.857254085063623,0.006580901460597103,1,3.944622755050659,0.3314401956922015,0.003816962242126465,0.0013752397696419631,9.927248742092099,sag,"{'C': 9.927248742092099, 'solver': 'sag'}"
41,0.8658394336738797,0.8661198276022104,0.8472773556183983,0.8609431755598598,0.8563238306219563,0.8488672858795938,0.8631168451213528,0.8518488132518278,0.854601870871768,0.8664414892052587,0.8581378852319811,0.006956230097239192,1,0.4332167387008667,0.02700635904889546,0.005498504638671875,0.002727544134914843,1.000355967851895e-06,liblinear,"{'C': 1.000355967851895e-06, 'solver': 'liblinear'}"
42,0.8658448481773235,0.8661318168598356,0.8472765821179062,0.8609435623101056,0.8563257643731861,0.8488699931313157,0.8631222630025278,0.8518492002433402,0.854598774939668,0.8664496160270212,0.8581411346768204,0.006959411206771443,1,1.0490849971771241,0.09985105221891952,0.004101872444152832,0.001161091465948408,1e-06,sag,"{'C': 1e-06, 'solver': 'sag'}"
43,0.8658448481773234,0.8661310433593435,0.84727812911889,0.8609424020593678,0.856326924623924,0.8488680593800857,0.8631199410534528,0.8518488132518278,0.8545980009566431,0.8664441981458462,0.8581401287229156,0.00695852320229715,1,1.1816471338272094,0.03546537167116867,0.0026080846786499024,0.002211181377004448,1e-06,saga,"{'C': 1e-06, 'solver': 'saga'}"
44,0.8658394336738797,0.8661198276022104,0.8472773556183983,0.8609431755598598,0.8563238306219563,0.8488672858795938,0.8631168451213528,0.8518492002433403,0.854601870871768,0.8664414892052587,0.8581379239239114,0.006956195117055197,1,0.3124943971633911,0.023386170090657656,0.0033240556716918946,0.002123477548762592,1e-06,liblinear,"{'C': 1e-06, 'solver': 'liblinear'}"
