,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_max_delta_step,param_max_depth,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,params
20,0.8694581280788177,0.8634124496193462,0.8355973528387322,0.8425138080310495,0.8685454227201119,0.860104538372619,0.8725687289541136,0.8383173342714982,0.8896316027541841,0.8450520178921446,0.8585110930055939,0.01667840428230692,1,6.159193825721741,1.1890430090675657,0.015076136589050293,0.004021982620585195,0.017571053722307692,0.6464580065781134,0.09834390432886346,18,8,10,1.0,1.7728791174160061,0.30960606335636975,0.6340536066664464,"{'colsample_bylevel': 0.017571053722307692, 'colsample_bytree': 0.6464580065781134, 'gamma': 0.09834390432886346, 'max_delta_step': 18, 'max_depth': 8, 'min_child_weight': 10, 'reg_alpha': 1.0, 'reg_lambda': 1.7728791174160061, 'scale_pos_weight': 0.30960606335636975, 'subsample': 0.6340536066664464}"
21,0.5853609991541026,0.5541374334477782,0.5195924764890283,0.5067547395133603,0.566802530569378,0.5307081469568277,0.5423681962104839,0.5267502638588731,0.5407724782630547,0.542393325626979,0.5415701648596235,0.021809880785643578,1,4.365353274345398,0.4588015120380202,0.010737204551696777,0.0013544897333523365,0.01,0.01,0.047719007411012176,13,6,0,0.03264756886523058,0.01,0.07360452340366257,0.01,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.01, 'gamma': 0.047719007411012176, 'max_delta_step': 13, 'max_depth': 6, 'min_child_weight': 0, 'reg_alpha': 0.03264756886523058, 'reg_lambda': 0.01, 'scale_pos_weight': 0.07360452340366257, 'subsample': 0.01}"
22,0.8150470219435737,0.8238791859481515,0.8374633029805443,0.8214658904314076,0.8490160286064364,0.8260541790219631,0.8450520178921445,0.8086394933909635,0.8552796904055887,0.7987887621249434,0.8280665842352474,0.01738212863647771,1,84.3915322303772,14.531726369442465,0.020450425148010255,0.0059169264265666235,0.9998772278315501,1.0,0.1655618431868183,20,6,0,0.01,0.01,4.758668820685473,0.3821586235225159,"{'colsample_bylevel': 0.9998772278315501, 'colsample_bytree': 1.0, 'gamma': 0.1655618431868183, 'max_delta_step': 20, 'max_depth': 6, 'min_child_weight': 0, 'reg_alpha': 0.01, 'reg_lambda': 0.01, 'scale_pos_weight': 4.758668820685473, 'subsample': 0.3821586235225159}"
23,0.834017515051998,0.8470667263770713,0.8376125789918895,0.8355724735035079,0.8485409217073842,0.8353520631250944,0.8606825149520029,0.8242197316178318,0.8553299492385787,0.8062019399909534,0.8384623778238371,0.01493884538116949,1,98.73468878269196,22.686466340238884,0.023596763610839844,0.008617240061031584,1.0,1.0,0.2524613108841056,5,6,4,0.05746979260299042,0.01,58.229911023724696,0.7119216274872734,"{'colsample_bylevel': 1.0, 'colsample_bytree': 1.0, 'gamma': 0.2524613108841056, 'max_delta_step': 5, 'max_depth': 6, 'min_child_weight': 4, 'reg_alpha': 0.05746979260299042, 'reg_lambda': 0.01, 'scale_pos_weight': 58.229911023724696, 'subsample': 0.7119216274872734}"
24,0.8329601433049709,0.8494053838881426,0.8459222769567596,0.8469672090361745,0.8672451301542847,0.8361059456199427,0.8666381866613057,0.8278132381766096,0.8691008694778107,0.8361310750364375,0.8478257686979719,0.01443433429606185,1,46.615571570396426,8.047409067721778,0.019559574127197266,0.006697001070219137,0.3508797333879754,1.0,0.03796380711350099,10,6,0,0.03429337178098299,0.01,4.507015296404771,0.8350767845354378,"{'colsample_bylevel': 0.3508797333879754, 'colsample_bytree': 1.0, 'gamma': 0.03796380711350099, 'max_delta_step': 10, 'max_depth': 6, 'min_child_weight': 0, 'reg_alpha': 0.03429337178098299, 'reg_lambda': 0.01, 'scale_pos_weight': 4.507015296404771, 'subsample': 0.8350767845354378}"
25,0.8609245160969299,0.8595312733243768,0.8333830920037817,0.8369657162760611,0.8614188192343277,0.8633964919334574,0.8593757852942655,0.8320601095642559,0.885636025531487,0.8307785093230136,0.852340008279279,0.017196692979912328,1,96.50605788230897,23.696561574899846,0.013269591331481933,0.00412345950613946,1.0,1.0,0.49999999999999994,20,6,0,0.01,0.01,1.2607474628429294,0.6556417977993617,"{'colsample_bylevel': 1.0, 'colsample_bytree': 1.0, 'gamma': 0.49999999999999994, 'max_delta_step': 20, 'max_depth': 6, 'min_child_weight': 0, 'reg_alpha': 0.01, 'reg_lambda': 0.01, 'scale_pos_weight': 1.2607474628429294, 'subsample': 0.6556417977993617}"
26,0.8449768622182414,0.8455739662636215,0.8503507986266606,0.8338309200378166,0.8548673451526594,0.8488214303663869,0.8643262803437705,0.8264059908528925,0.8820425189727095,0.845328441473589,0.8496418178565831,0.014619911352790832,1,12.122033047676087,1.9666297889433544,0.015258288383483887,0.0020620305580755804,0.11930376794846047,0.9359221041042766,0.01,8,7,9,0.3763984700892169,1.305936565766436,0.9059055822169013,0.46953642007605334,"{'colsample_bylevel': 0.11930376794846047, 'colsample_bytree': 0.9359221041042766, 'gamma': 0.01, 'max_delta_step': 8, 'max_depth': 7, 'min_child_weight': 9, 'reg_alpha': 0.3763984700892169, 'reg_lambda': 1.305936565766436, 'scale_pos_weight': 0.9059055822169013, 'subsample': 0.46953642007605334}"
27,0.7427725531173807,0.7689207344379759,0.7456087973329353,0.744339951236503,0.8049811207521692,0.769412474242348,0.7951198673166808,0.7595114841433381,0.7932351610795597,0.7258129366236115,0.7649523836523431,0.02489379742961437,1,3.7479097127914427,0.5058968798189786,0.027501249313354494,0.015371750302044872,0.01,0.01,0.01,13,6,5,0.010425803720249082,0.01,0.5955115032088968,0.32996601264929365,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.01, 'gamma': 0.01, 'max_delta_step': 13, 'max_depth': 6, 'min_child_weight': 5, 'reg_alpha': 0.010425803720249082, 'reg_lambda': 0.01, 'scale_pos_weight': 0.5955115032088968, 'subsample': 0.32996601264929365}"
28,0.8249738766980146,0.8620192068467931,0.8441558441558442,0.8195750609543713,0.8396889300092522,0.823139166708549,0.839448158013771,0.8251746494446398,0.8769915062572248,0.8195205307332765,0.8374696728947718,0.018361113270656437,1,4.155308985710144,0.5542001457342306,0.017677831649780273,0.00783498475205392,0.01,0.9430874220805502,0.01,0,6,20,0.18640943593052756,0.01,499.99999999999994,0.753830626629378,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.9430874220805502, 'gamma': 0.01, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 20, 'reg_alpha': 0.18640943593052756, 'reg_lambda': 0.01, 'scale_pos_weight': 499.99999999999994, 'subsample': 0.753830626629378}"
29,0.7920585161964473,0.7789719858685378,0.7784246404936059,0.8023834403144747,0.7824760571128504,0.8125596823641754,0.8159772830074885,0.7828818414836408,0.8158767653415088,0.7778056993516611,0.7939267571705628,0.01537814739102055,1,4.798306822776794,1.2994989250050502,0.013653397560119629,0.0013722718170914678,0.6012672559348096,0.01,0.01,18,7,20,1.0,0.01,0.9660653801375533,0.5319718897980146,"{'colsample_bylevel': 0.6012672559348096, 'colsample_bytree': 0.01, 'gamma': 0.01, 'max_delta_step': 18, 'max_depth': 7, 'min_child_weight': 20, 'reg_alpha': 1.0, 'reg_lambda': 0.01, 'scale_pos_weight': 0.9660653801375533, 'subsample': 0.5319718897980146}"
30,0.8550281136488034,0.8523909041150421,0.8601532567049808,0.8328357466288501,0.8653697081843414,0.8587475498818917,0.8745539528572147,0.8338191687189024,0.8767402120922752,0.8466100417148313,0.8556162537921195,0.014194205133677161,1,90.44453427791595,23.520350520299036,0.021099281311035157,0.005876723712340258,0.8355713601831831,1.0,0.01,13,7,6,0.01,1.1202284139111638,2.09288639865977,0.9881128236172013,"{'colsample_bylevel': 0.8355713601831831, 'colsample_bytree': 1.0, 'gamma': 0.01, 'max_delta_step': 13, 'max_depth': 7, 'min_child_weight': 6, 'reg_alpha': 0.01, 'reg_lambda': 1.1202284139111638, 'scale_pos_weight': 2.09288639865977, 'subsample': 0.9881128236172013}"
31,0.7732248594317559,0.816166592028661,0.7753396029258098,0.7649897994725581,0.8101072741366808,0.7791375584258934,0.815248529929135,0.8078353520631251,0.8178619892446097,0.7766748756093884,0.7936402940374179,0.02026389853509286,1,4.76358482837677,0.7486465296852284,0.014128327369689941,0.0028816303182435036,1.0,0.01,0.01,20,6,14,0.01,80.54773321581627,81.76497686326971,0.8065705750134764,"{'colsample_bylevel': 1.0, 'colsample_bytree': 0.01, 'gamma': 0.01, 'max_delta_step': 20, 'max_depth': 6, 'min_child_weight': 14, 'reg_alpha': 0.01, 'reg_lambda': 80.54773321581627, 'scale_pos_weight': 81.76497686326971, 'subsample': 0.8065705750134764}"
32,0.8424889286958253,0.8404239438722199,0.8241030999651688,0.8308951584813656,0.8590182791128004,0.8512841131828919,0.8564356435643564,0.8228124842941147,0.8742272704427803,0.8443483942302858,0.844587079160296,0.01540566647461873,1,26.94213948249817,5.7651038941216175,0.011773777008056641,0.0021633089124665854,1.0,0.6155472318589902,0.012702779142168111,20,6,14,0.01,0.01,0.4955559250691812,0.34553646573628466,"{'colsample_bylevel': 1.0, 'colsample_bytree': 0.6155472318589902, 'gamma': 0.012702779142168111, 'max_delta_step': 20, 'max_depth': 6, 'min_child_weight': 14, 'reg_alpha': 0.01, 'reg_lambda': 0.01, 'scale_pos_weight': 0.4955559250691812, 'subsample': 0.34553646573628466}"
33,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1,2.5872708559036255,0.5118194006302407,0.017206525802612303,0.011963794984008876,0.01,0.01,0.01,17,6,0,0.1973058219479848,1000.0,1e-06,0.01,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.01, 'gamma': 0.01, 'max_delta_step': 17, 'max_depth': 6, 'min_child_weight': 0, 'reg_alpha': 0.1973058219479848, 'reg_lambda': 1000.0, 'scale_pos_weight': 1e-06, 'subsample': 0.01}"
34,0.8720704582773547,0.862616310892173,0.8412200825993928,0.8638105189829328,0.8627441174264211,0.8710860933809117,0.8668392219932654,0.8391968638488216,0.8755842589335077,0.8385686284364477,0.8593756099556515,0.01351478107581121,1,7.612738180160522,2.964559718444899,0.017348170280456543,0.010511942195770466,0.01,1.0,0.2653148440481106,4,6,20,0.013167597833003142,1.7963829812016059,0.35784232480915273,0.6736598987972358,"{'colsample_bylevel': 0.01, 'colsample_bytree': 1.0, 'gamma': 0.2653148440481106, 'max_delta_step': 4, 'max_depth': 6, 'min_child_weight': 20, 'reg_alpha': 0.013167597833003142, 'reg_lambda': 1.7963829812016059, 'scale_pos_weight': 0.35784232480915273, 'subsample': 0.6736598987972358}"
35,0.8146738319152111,0.8365178882420262,0.8099467582226203,0.810817534955466,0.8467905278687705,0.8393476403477911,0.8490475951148414,0.8072573754837413,0.8744283057747398,0.8145951651002664,0.8303216627011012,0.021219704473172056,1,31.541997504234313,6.395804522310524,0.016157078742980956,0.010305015707610995,0.902032994096185,1.0,0.01,11,7,17,0.8831571503019577,4.559669971920223,0.5248748985194881,0.2773862216582648,"{'colsample_bylevel': 0.902032994096185, 'colsample_bytree': 1.0, 'gamma': 0.01, 'max_delta_step': 11, 'max_depth': 7, 'min_child_weight': 17, 'reg_alpha': 0.8831571503019577, 'reg_lambda': 4.559669971920223, 'scale_pos_weight': 0.5248748985194881, 'subsample': 0.2773862216582648}"
36,0.828083793601035,0.8417674279743246,0.8248992386923419,0.8349007314524557,0.8599434872846391,0.833517615720963,0.8569633613107503,0.8161280595064582,0.8688495753128611,0.8308036387395085,0.8395764343033919,0.01615156547235946,1,73.50156824588775,14.116636555446052,0.021355080604553222,0.006198484158565159,0.7271120065635472,1.0,0.01,12,8,20,0.6351040601167395,0.01,499.99999999999994,0.528194801466839,"{'colsample_bylevel': 0.7271120065635472, 'colsample_bytree': 1.0, 'gamma': 0.01, 'max_delta_step': 12, 'max_depth': 8, 'min_child_weight': 20, 'reg_alpha': 0.6351040601167395, 'reg_lambda': 0.01, 'scale_pos_weight': 499.99999999999994, 'subsample': 0.528194801466839}"
37,0.8593571179778076,0.8614718614718614,0.8296511917201572,0.834204110066179,0.8611437573454026,0.8650550334221239,0.8554053374880636,0.8328642508920943,0.892672262150073,0.812760717696135,0.850452658857601,0.021808422323607822,1,5.14040961265564,0.7708379658985958,0.030681371688842773,0.01148073210585829,0.01,0.2882550122912508,0.055055872615579475,10,8,0,0.22266956939710136,168.5432098760798,0.5534087705575312,1.0,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.2882550122912508, 'gamma': 0.055055872615579475, 'max_delta_step': 10, 'max_depth': 8, 'min_child_weight': 0, 'reg_alpha': 0.22266956939710136, 'reg_lambda': 168.5432098760798, 'scale_pos_weight': 0.5534087705575312, 'subsample': 1.0}"
