,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_max_bin,param_max_delta_step,param_max_depth,param_min_child_samples,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,param_subsample_for_bin,param_subsample_freq,params
10,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1,52.489353275299074,3.6345437609496516,0.008640170097351074,0.006472555597383139,0.21589399657139854,0.4783741512542382,0.2248297601210043,869,20,11,43,13,1.0,0.08522681895690809,499.99999999999994,0.3086672279854829,202679,4,"{'colsample_bylevel': 0.21589399657139854, 'colsample_bytree': 0.4783741512542382, 'gamma': 0.2248297601210043, 'max_bin': 869, 'max_delta_step': 20, 'max_depth': 11, 'min_child_samples': 43, 'min_child_weight': 13, 'reg_alpha': 1.0, 'reg_lambda': 0.08522681895690809, 'scale_pos_weight': 499.99999999999994, 'subsample': 0.3086672279854829, 'subsample_for_bin': 202679, 'subsample_freq': 4}"
11,0.772044377270224,0.7957459793444429,0.7780194751953862,0.7885574525225398,0.7745509056143759,0.789793893058916,0.7901708799722604,0.7795495109201265,0.7768407638283676,0.7798987707601597,0.782517313078992,0.007512044220878549,1,58.14264719486236,2.4422069159725157,1.1874075412750245,0.29095198208858536,0.5906821898000615,0.4788940749733956,0.34383254327243945,699,17,9,6,19,0.9607048495319921,0.30676733570701714,5.115553268982748,0.032587894860057656,118212,4,"{'colsample_bylevel': 0.5906821898000615, 'colsample_bytree': 0.4788940749733956, 'gamma': 0.34383254327243945, 'max_bin': 699, 'max_delta_step': 17, 'max_depth': 9, 'min_child_samples': 6, 'min_child_weight': 19, 'reg_alpha': 0.9607048495319921, 'reg_lambda': 0.30676733570701714, 'scale_pos_weight': 5.115553268982748, 'subsample': 0.032587894860057656, 'subsample_for_bin': 118212, 'subsample_freq': 4}"
12,0.8847105251758942,0.8802335043285088,0.8730677957711181,0.8828146754701336,0.8805610817868479,0.8744682184117869,0.8815113256936049,0.8717185054697381,0.8775392448092829,0.8812443015499785,0.8787870153181991,0.0041580442588395935,1,179.63954911231994,7.274320832405506,2.601901626586914,0.622756775849873,0.5402034694928123,0.6406688565421427,0.16562306529995546,646,11,7,8,19,0.04668055721810734,0.0031085382805907534,0.31084301341353343,0.4659890874376032,418179,8,"{'colsample_bylevel': 0.5402034694928123, 'colsample_bytree': 0.6406688565421427, 'gamma': 0.16562306529995546, 'max_bin': 646, 'max_delta_step': 11, 'max_depth': 7, 'min_child_samples': 8, 'min_child_weight': 19, 'reg_alpha': 0.04668055721810734, 'reg_lambda': 0.0031085382805907534, 'scale_pos_weight': 0.31084301341353343, 'subsample': 0.4659890874376032, 'subsample_for_bin': 418179, 'subsample_freq': 8}"
13,0.8840979127862725,0.875964555113457,0.8680771705970804,0.878314836358236,0.8727754125851624,0.8648207335259864,0.8764309011174768,0.8673675598946764,0.8688783747594848,0.8769738502095172,0.8733702497965138,0.005712317946109181,1,59.37799968719482,1.5242941243610506,1.9269397020339967,0.43816554604669006,0.42134743525299456,0.32410953582950136,0.1297804748785498,298,15,4,14,14,0.05419952599774453,0.002743295676672179,0.023221628171126538,0.6336329182630199,491347,4,"{'colsample_bylevel': 0.42134743525299456, 'colsample_bytree': 0.32410953582950136, 'gamma': 0.1297804748785498, 'max_bin': 298, 'max_delta_step': 15, 'max_depth': 4, 'min_child_samples': 14, 'min_child_weight': 14, 'reg_alpha': 0.05419952599774453, 'reg_lambda': 0.002743295676672179, 'scale_pos_weight': 0.023221628171126538, 'subsample': 0.6336329182630199, 'subsample_for_bin': 491347, 'subsample_freq': 4}"
14,0.8854039683669239,0.879813880311628,0.8742613070301912,0.8820222242161345,0.8813082832620682,0.8703845225645565,0.8808925262651139,0.8723725211258667,0.8766967642865656,0.8800810050633969,0.8783238013807365,0.0044970209667666225,1,65.79845626354218,1.0396452378756664,4.109172916412353,0.8013481435900907,0.45422667004181366,0.11862257336124982,0.0811789502853397,612,2,15,0,15,0.27360286062516626,0.0030855623958609526,176.6638847288113,0.42824982596074684,216112,8,"{'colsample_bylevel': 0.45422667004181366, 'colsample_bytree': 0.11862257336124982, 'gamma': 0.0811789502853397, 'max_bin': 612, 'max_delta_step': 2, 'max_depth': 15, 'min_child_samples': 0, 'min_child_weight': 15, 'reg_alpha': 0.27360286062516626, 'reg_lambda': 0.0030855623958609526, 'scale_pos_weight': 176.6638847288113, 'subsample': 0.42824982596074684, 'subsample_for_bin': 216112, 'subsample_freq': 8}"
15,0.8393037257971696,0.8441771656466774,0.8334688248361726,0.8440839588373978,0.8444359015612333,0.831070973311139,0.8427870199950775,0.8376497076666114,0.8470396697259637,0.8435908013665443,0.8407605253377878,0.004966278635513112,1,234.08385989665985,10.212441068134162,2.379456949234009,0.388299459829081,0.01,0.5344988194855148,0.4846802990893615,1000,12,9,48,20,0.23445116694987422,0.0035944800838419396,63.27696958737998,0.12361041435219408,334042,10,"{'colsample_bylevel': 0.01, 'colsample_bytree': 0.5344988194855148, 'gamma': 0.4846802990893615, 'max_bin': 1000, 'max_delta_step': 12, 'max_depth': 9, 'min_child_samples': 48, 'min_child_weight': 20, 'reg_alpha': 0.23445116694987422, 'reg_lambda': 0.0035944800838419396, 'scale_pos_weight': 63.27696958737998, 'subsample': 0.12361041435219408, 'subsample_for_bin': 334042, 'subsample_freq': 10}"
16,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1,15.941292405128479,2.089376680349092,0.007120180130004883,0.00554778661426908,0.7064788186568708,0.41989249896680525,0.08386966028846049,893,4,12,0,17,0.09098847603198312,0.0015569698542449968,1.8135899038368885e-06,0.01,259639,4,"{'colsample_bylevel': 0.7064788186568708, 'colsample_bytree': 0.41989249896680525, 'gamma': 0.08386966028846049, 'max_bin': 893, 'max_delta_step': 4, 'max_depth': 12, 'min_child_samples': 0, 'min_child_weight': 17, 'reg_alpha': 0.09098847603198312, 'reg_lambda': 0.0015569698542449968, 'scale_pos_weight': 1.8135899038368885e-06, 'subsample': 0.01, 'subsample_for_bin': 259639, 'subsample_freq': 4}"
17,0.8922923769979518,0.8913131253751478,0.8795501166438741,0.8873133543312932,0.885459660402344,0.8799774756656746,0.8880123961121283,0.8789753703121783,0.8848932445213612,0.883048842972776,0.8850837644057274,0.004501700208335051,1,125.74160585403442,5.43514949841347,4.400742626190185,0.8348567194783119,0.02438075788839325,0.14092739894375406,0.0608572021479176,913,6,13,50,16,0.5016565359801991,0.31646732889315526,499.99999999999994,0.187936456254131,395109,0,"{'colsample_bylevel': 0.02438075788839325, 'colsample_bytree': 0.14092739894375406, 'gamma': 0.0608572021479176, 'max_bin': 913, 'max_delta_step': 6, 'max_depth': 13, 'min_child_samples': 50, 'min_child_weight': 16, 'reg_alpha': 0.5016565359801991, 'reg_lambda': 0.31646732889315526, 'scale_pos_weight': 499.99999999999994, 'subsample': 0.187936456254131, 'subsample_for_bin': 395109, 'subsample_freq': 0}"
18,0.8878942532007451,0.8875817590019988,0.8774191227885622,0.8885776408853796,0.8818501203566765,0.8790570100802584,0.8826541116300237,0.8798031451574204,0.8813983241719543,0.8775001586665202,0.8823738176888273,0.004041180145216464,1,90.93740389347076,2.3949480927426796,2.557577872276306,0.7274492610183952,0.5245666319782127,0.44222574355166855,0.15089554110457232,198,4,4,30,18,1.0,0.0651563599895171,145.44896423556432,0.792417273856195,383122,0,"{'colsample_bylevel': 0.5245666319782127, 'colsample_bytree': 0.44222574355166855, 'gamma': 0.15089554110457232, 'max_bin': 198, 'max_delta_step': 4, 'max_depth': 4, 'min_child_samples': 30, 'min_child_weight': 18, 'reg_alpha': 1.0, 'reg_lambda': 0.0651563599895171, 'scale_pos_weight': 145.44896423556432, 'subsample': 0.792417273856195, 'subsample_for_bin': 383122, 'subsample_freq': 0}"
19,0.888975993638732,0.8856630910317259,0.8764298156593628,0.8862401223987179,0.88111026713613,0.8744570026546538,0.8851502068856625,0.8718175752969385,0.8795612754621065,0.8850844183285371,0.8814491069161626,0.005429598682555824,1,126.59170999526978,3.727617200993596,3.889426326751709,0.7959272654246966,0.045591346725869626,0.546984836666893,0.010882433706733629,210,0,7,9,19,0.5949561904636744,0.023157250405507344,101.78982937589971,0.6044138200500704,307120,2,"{'colsample_bylevel': 0.045591346725869626, 'colsample_bytree': 0.546984836666893, 'gamma': 0.010882433706733629, 'max_bin': 210, 'max_delta_step': 0, 'max_depth': 7, 'min_child_samples': 9, 'min_child_weight': 19, 'reg_alpha': 0.5949561904636744, 'reg_lambda': 0.023157250405507344, 'scale_pos_weight': 101.78982937589971, 'subsample': 0.6044138200500704, 'subsample_for_bin': 307120, 'subsample_freq': 2}"
